GEO.id,GEO.id2,GEO.display-label,D001
1000000US530330002006020,530330002006020,"Block 6020, Block Group 6, Census Tract 2, King County, Washington",11
1000000US530330002006021,530330002006021,"Block 6021, Block Group 6, Census Tract 2, King County, Washington",20
1000000US530330002006022,530330002006022,"Block 6022, Block Group 6, Census Tract 2, King County, Washington",19
1000000US530330002006023,530330002006023,"Block 6023, Block Group 6, Census Tract 2, King County, Washington",19
1000000US530330002006024,530330002006024,"Block 6024, Block Group 6, Census Tract 2, King County, Washington",22
1000000US530330002006025,530330002006025,"Block 6025, Block Group 6, Census Tract 2, King County, Washington",12
1000000US530330002006026,530330002006026,"Block 6026, Block Group 6, Census Tract 2, King County, Washington",12
1000000US530330002006027,530330002006027,"Block 6027, Block Group 6, Census Tract 2, King County, Washington",20
1000000US530330003001000,530330003001000,"Block 1000, Block Group 1, Census Tract 3, King County, Washington",0
1000000US530330003001001,530330003001001,"Block 1001, Block Group 1, Census Tract 3, King County, Washington",0
1000000US530330003001002,530330003001002,"Block 1002, Block Group 1, Census Tract 3, King County, Washington",0
1000000US530330003001003,530330003001003,"Block 1003, Block Group 1, Census Tract 3, King County, Washington",0
1000000US530330003001004,530330003001004,"Block 1004, Block Group 1, Census Tract 3, King County, Washington",0
1000000US530330003001005,530330003001005,"Block 1005, Block Group 1, Census Tract 3, King County, Washington",5
1000000US530330003001006,530330003001006,"Block 1006, Block Group 1, Census Tract 3, King County, Washington",0
1000000US530330003001007,530330003001007,"Block 1007, Block Group 1, Census Tract 3, King County, Washington",20
1000000US530330003001008,530330003001008,"Block 1008, Block Group 1, Census Tract 3, King County, Washington",21
1000000US530330003001009,530330003001009,"Block 1009, Block Group 1, Census Tract 3, King County, Washington",44
1000000US530330003001010,530330003001010,"Block 1010, Block Group 1, Census Tract 3, King County, Washington",24
1000000US530330003001011,530330003001011,"Block 1011, Block Group 1, Census Tract 3, King County, Washington",12
1000000US530330003001012,530330003001012,"Block 1012, Block Group 1, Census Tract 3, King County, Washington",13
1000000US530330003001013,530330003001013,"Block 1013, Block Group 1, Census Tract 3, King County, Washington",23
1000000US530330003001014,530330003001014,"Block 1014, Block Group 1, Census Tract 3, King County, Washington",3
1000000US530330003001015,530330003001015,"Block 1015, Block Group 1, Census Tract 3, King County, Washington",38
1000000US530330003001016,530330003001016,"Block 1016, Block Group 1, Census Tract 3, King County, Washington",20
1000000US530330003001017,530330003001017,"Block 1017, Block Group 1, Census Tract 3, King County, Washington",20
1000000US530330003001018,530330003001018,"Block 1018, Block Group 1, Census Tract 3, King County, Washington",20
1000000US530330003001019,530330003001019,"Block 1019, Block Group 1, Census Tract 3, King County, Washington",42
1000000US530330003001020,530330003001020,"Block 1020, Block Group 1, Census Tract 3, King County, Washington",24
1000000US530330003001021,530330003001021,"Block 1021, Block Group 1, Census Tract 3, King County, Washington",6
1000000US530330003001022,530330003001022,"Block 1022, Block Group 1, Census Tract 3, King County, Washington",11
1000000US530330003001023,530330003001023,"Block 1023, Block Group 1, Census Tract 3, King County, Washington",8
1000000US530330003001024,530330003001024,"Block 1024, Block Group 1, Census Tract 3, King County, Washington",0
1000000US530330003001025,530330003001025,"Block 1025, Block Group 1, Census Tract 3, King County, Washington",0
1000000US530330003001026,530330003001026,"Block 1026, Block Group 1, Census Tract 3, King County, Washington",37
1000000US530330003001027,530330003001027,"Block 1027, Block Group 1, Census Tract 3, King County, Washington",11
1000000US530330003001028,530330003001028,"Block 1028, Block Group 1, Census Tract 3, King County, Washington",9
1000000US530330003001029,530330003001029,"Block 1029, Block Group 1, Census Tract 3, King County, Washington",0
